Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
543	1808.75	158.27567	1971.0	1650.0	52.25	52.251198	105.0	0.0	1000.0	170.61792	34.20212	189.99022	26.215876	2176000	3.403425e-08	720.004	0.08376447	-337.00162	-0.80576324	0.04443944	0.4635	1.0	4178.848422765732
544	1506.0	353.02478	1765.0	906.0	93.5	23.005434	125.0	71.0	917.75	174.40253	37.67436	197.85593	-35.1612	2180000	-9.226799e-08	1815.7372	0.030707033	-402.77966	-0.80592924	0.07127765	0.4935	2.0	4181.8219203948975
545	1220.75	479.067	1694.0	423.0	135.75	41.978416	179.0	88.0	853.75	154.07791	42.910473	177.65594	-19.120338	2184000	-7.307529e-08	2173.8374	0.11801974	-828.0604	-0.8061753	0.0797287	0.56925	1.0	4184.848344326019
546	1928.5	55.183784	1964.0	1833.0	10.25	17.753521	41.0	0.0	1000.0	167.56839	18.037073	180.31451	32.600945	2188000	7.438659e-08	795.50574	0.16586976	-697.01855	-0.8062659	0.0957524	0.6115	1.0	4187.795604467392
547	1797.25	138.7108	1944.0	1620.0	48.0	46.25473	110.0	0.0	1000.0	184.45175	24.992804	191.96056	23.560658	2192000	2.002716e-08	1060.7665	0.16027816	-457.44385	-0.8063373	0.1822768	0.69875	2.0	4190.736042499542
548	1883.75	133.25423	1965.0	1653.0	25.5	44.167297	102.0	0.0	1000.0	182.0049	25.201159	190.28267	-8.72459	2196000	-3.7789345e-08	266.89365	0.19608171	-64.64465	-0.80654794	0.23146148	0.73875	1.0	4193.716018438339
549	1710.75	176.45874	1974.0	1478.0	86.75	57.69478	162.0	0.0	1000.0	177.00893	34.509007	193.97983	5.3334866	2200000	2.3007392e-08	699.8094	0.18022838	-200.22372	-0.80669224	0.18067959	0.6995	1.0	4263.6089770793915
550	1267.0	336.2105	1560.0	721.0	81.5	43.76357	149.0	38.0	804.75	169.98497	43.466858	189.39029	-82.99131	2204000	-4.2915342e-09	2462.0405	0.14274098	-1206.3351	-0.80685437	0.11522405	0.63475	1.0	4266.529647111893
551	1859.75	114.82895	1961.0	1674.0	35.5	40.425858	101.0	2.0	1000.0	164.84842	36.51228	191.03293	-50.72024	2208000	1.0335445e-07	861.2653	0.09211186	-519.97437	-0.80695266	0.052754425	0.47875	1.0	4269.507106542587
552	1302.2	528.60474	1921.0	603.0	23.2	14.945234	51.0	6.0	727.8	178.28647	35.03145	200.75693	-87.78154	2212000	5.8650972e-08	2664.3223	0.05281687	-1313.8174	-0.806965	0.03993965	0.39975	1.0	4272.702983617783
553	1713.0	187.32726	1925.0	1431.0	61.75	34.361134	101.0	13.0	977.25	164.23598	44.294132	188.87445	-83.96901	2216000	-2.002716e-08	828.0354	0.053362217	-187.008	-0.80698395	0.039639972	0.39175	1.0	4275.788105726242
554	1318.0	475.72556	1886.0	710.0	33.4	7.889233	43.0	24.0	750.2	167.39186	40.967335	190.40515	-92.92532	2220000	-6.324053e-08	1613.4102	0.032459907	-476.1571	-0.8070058	0.016978422	0.30225	1.0	4278.718421220779
555	1323.2	691.14264	1931.0	310.0	19.8	14.551976	45.0	4.0	727.4	174.7315	27.273186	191.50822	-48.869606	2224000	1.1980534e-08	1496.893	0.019147478	-260.86877	-0.80698687	0.018739318	0.22625	1.0	4281.63343000412
556	1473.8	552.4282	1963.0	732.0	13.6	7.4993334	22.0	0.0	797.8	173.75066	36.668037	190.40068	-117.783745	2228000	4.2915342e-09	837.83563	0.021050181	-254.87933	-0.80692583	0.01797397	0.25025	1.0	4284.619179010391
557	1135.8	717.1927	1844.0	228.0	31.0	18.857359	63.0	6.0	659.0	170.01442	44.843296	193.57143	-106.66547	2232000	-2.2172927e-08	1680.2379	0.010036633	-413.0077	-0.80694115	0.022625297	0.258	2.0	4287.555447340012
558	1477.0	554.3726	1964.0	602.0	11.75	11.233321	27.0	0.0	797.25	162.86247	48.371723	188.94849	-118.18394	2236000	-7.402897e-08	892.8146	0.04456277	-219.36035	-0.8071309	0.06079621	0.42725	1.0	4290.571430206299
559	1494.25	398.55386	1878.0	854.0	47.0	15.116217	65.0	25.0	860.25	165.87885	42.725296	192.77551	-93.795494	2240000	3.2663344e-08	1071.1737	0.03623192	-321.0528	-0.8072099	0.07860129	0.424	1.0	4293.594221115112
560	1445.75	443.72705	1824.0	689.0	47.5	34.767082	103.0	9.0	835.0	165.80557	43.87355	190.81497	-114.74365	2244000	1.5735626e-08	1074.8896	0.033788763	-143.65186	-0.80728364	0.03354183	0.30225	1.0	4296.577728509903
561	1449.25	674.6348	1959.0	301.0	35.0	42.79603	108.0	0.0	808.75	159.98749	48.52179	189.5633	-87.384995	2248000	-2.2113323e-08	2512.6648	0.016446177	-1381.0983	-0.8073522	0.028212525	0.249	1.0	4300.972964048386
562	1721.75	91.786095	1831.0	1607.0	63.25	21.614521	99.0	43.0	991.25	169.092	37.13816	192.98244	-102.64037	2252000	-2.6226044e-08	739.03577	-0.0018747051	-233.5448	-0.80741113	0.016719565	0.215	6.0	4318.957899570465
563	1834.5	90.40603	1967.0	1714.0	38.5	26.958302	76.0	0.0	1000.0	172.82306	23.6138	193.51715	-6.490423	2256000	-4.571676e-08	347.6564	0.007472003	-171.7552	-0.8072807	0.025979036	0.28575	4.0	4321.987545013428
564	1845.0	102.968445	1952.0	1711.0	38.0	35.52464	86.0	0.0	1000.0	182.87637	18.450562	195.0656	73.10888	2260000	1.8358232e-08	163.26358	0.040131036	-32.887253	-0.80696285	0.05143189	0.4505	1.0	4324.937055826187
565	1665.25	285.37814	1952.0	1328.0	19.25	19.331	41.0	0.0	908.5	185.49898	23.668837	195.9151	-39.772667	2264000	-2.4795533e-08	1636.0803	0.031376824	-348.89404	-0.8068944	0.05504101	0.41675	1.0	4327.837954521179
566	1904.25	59.792873	1948.0	1802.0	15.5	21.868927	53.0	0.0	1000.0	178.66185	14.2022705	187.96864	31.460909	2268000	3.9577483e-08	225.06125	0.03394862	-171.53098	-0.8068972	0.043565053	0.414	1.0	4330.869976758957
567	1814.5	158.61983	1965.0	1560.0	44.75	51.304848	129.0	0.0	1000.0	188.48622	14.984649	196.91908	-14.380288	2272000	-2.9087067e-08	401.83078	0.015103832	-153.00548	-0.8069183	0.032784145	0.326	1.0	4333.830754518509
568	1900.5	26.967573	1934.0	1873.0	15.0	10.173495	27.0	0.0	1000.0	184.80595	12.614535	192.84167	96.58789	2276000	-8.5830685e-09	87.44281	-0.0032319615	-53.183697	-0.80690676	0.01368729	0.19025	6.0	4336.799256563187
569	1776.5	85.095535	1850.0	1641.0	56.25	28.778248	100.0	28.0	1000.0	184.32654	16.106941	195.50352	36.240196	2280000	2.0325185e-08	317.14423	0.0016296307	-139.49942	-0.8059243	0.013200692	0.123	4.0	4339.800955295563
570	1792.5	199.84306	1948.0	1455.0	16.75	16.315254	35.0	0.0	963.75	180.72092	32.93554	193.28603	-99.15936	2284000	-2.3841857e-09	458.77014	-0.0016164772	-122.28458	-0.80512345	0.013391747	0.10425	3.0	4342.740459918976
571	1776.5	40.721615	1814.0	1709.0	57.75	14.201673	81.0	44.0	1000.0	174.09944	34.379566	192.4508	-15.968559	2288000	1.4424323e-08	418.77103	-0.004522013	-282.81723	-0.8049038	0.014822095	0.16875	6.0	4345.773845911026
572	1359.2	700.33746	1912.0	81.0	39.2	34.643326	100.0	5.0	777.4	181.25162	19.12309	193.2545	59.99827	2292000	4.7922136e-08	2329.7324	0.006957679	-752.2197	-0.8048716	0.02210305	0.2435	1.0	4348.730265617371
573	1924.5	29.330019	1960.0	1879.0	11.75	9.443913	26.0	0.0	1000.0	174.93965	18.209549	185.01292	-76.867195	2296000	1.2397765e-08	390.879	-0.006716427	-310.52838	-0.80493903	0.013268926	0.11675	17.0	4351.811061620712
574	1918.0	40.981705	1956.0	1850.0	12.25	12.173229	32.0	0.0	1000.0	191.47153	5.8505635	195.22035	113.88575	2300000	-2.8371812e-08	82.250206	-0.0043961974	-5.511162	-0.8074675	0.01222484	0.132	3.0	4420.557815074921
575	1363.0	705.3215	1969.0	325.0	9.0	12.743626	34.0	0.0	727.8	191.31313	10.740841	194.81699	-27.638552	2304000	-9.179115e-09	1969.3547	-0.028203892	-847.6749	-0.8081142	0.0053459043	0.101	79.0	4424.374447822571
576	1406.2	662.131	1961.0	500.0	16.8	19.166637	52.0	0.0	765.4	175.26523	38.912308	194.5713	-147.64941	2308000	2.5629998e-08	1211.8365	-0.019730207	-460.73352	-0.803419	0.017525407	0.16825	15.0	4427.49393248558
577	1258.4	772.26074	1960.0	236.0	29.6	29.816774	72.0	1.0	708.2	168.51477	53.23985	193.39024	-128.8127	2312000	-5.4717066e-08	1222.9515	-0.012943403	-308.37268	-0.8035333	0.012626895	0.133	9.0	4430.512845993042
578	1925.25	29.82763	1955.0	1878.0	8.25	10.985786	27.0	0.0	1000.0	181.91975	16.441809	190.20404	16.31493	2316000	-9.059905e-09	241.9936	-0.018636378	-210.45312	-0.80297655	0.012059344	0.11675	24.0	4433.6954090595245
579	1452.75	787.80334	1959.0	92.0	12.75	19.84156	47.0	0.0	775.75	191.89297	8.9510355	195.71649	52.938858	2320000	-2.1994113e-08	1059.8416	-0.0033992436	-115.1543	-0.8114947	0.016527466	0.24125	2.0	4436.710439920425
580	1385.0	456.2337	1962.0	861.0	6.4	4.1761227	13.0	0.0	750.2	186.12927	15.150145	191.54488	-70.86979	2324000	1.835823e-08	2907.485	-0.00012324934	-425.60352	-0.8122312	0.018163983	0.2175	2.0	4439.840614080429
581	1935.75	8.196798	1942.0	1922.0	4.0	4.527693	11.0	0.0	1000.0	172.06525	9.422942	179.15443	-44.090134	2328000	-6.937981e-08	474.66663	-0.002617273	-341.2705	-0.8129062	0.014215336	0.1895	2.0	4442.970712184906
582	1917.75	34.622066	1954.0	1867.0	10.5	11.324752	27.0	0.0	1000.0	189.50302	4.3599453	193.59703	95.65015	2332000	3.385544e-08	65.2939	-0.0034963905	-22.161789	-0.8135537	0.012916322	0.173	1.0	4445.92042016983
583	1620.75	507.96277	1953.0	745.0	12.25	17.268106	42.0	0.0	859.5	188.84834	21.517544	195.1079	-77.35581	2336000	6.556511e-09	1124.5658	0.0018523172	-194.6612	-0.81384283	0.015861256	0.221	3.0	4448.920597791672
584	1449.25	734.8355	1892.0	177.0	19.75	13.311179	40.0	4.0	786.75	184.13684	13.844927	193.46004	-81.75269	2340000	8.225441e-09	973.0711	-0.0005204621	-48.7135	-0.8146581	0.020657495	0.25825	4.0	4451.854006052017
585	1491.0	590.28	1967.0	516.0	10.0	12.247449	30.0	0.0	802.25	181.79422	17.57352	190.48767	-6.9631376	2344000	1.9550324e-08	1806.8322	-0.025429334	-432.58618	-0.8158266	0.012288418	0.129	48.0	4455.276952266693
586	1937.5	23.296995	1967.0	1903.0	3.25	4.5483513	11.0	0.0	1000.0	181.27997	12.912191	189.09773	-38.816677	2348000	1.8596648e-08	270.22308	-0.028021108	-243.74457	-0.81957036	0.009285651	0.131	79.0	4459.093926668167
587	1856.5	129.47298	1957.0	1634.0	13.75	8.671073	24.0	0.0	981.0	191.40732	9.382849	196.33601	-71.41082	2352000	-7.7486035e-09	1682.4926	-0.024192903	-296.40747	-0.8488751	0.008774411	0.13975	79.0	4529.831925868988
588	1955.0	8.3666	1969.0	1947.0	0.0	0.0	0.0	0.0	1000.0	180.78683	6.595366	191.56299	130.42847	2356000	-5.2928925e-08	233.37724	0.00012469555	-218.31313	-0.8346767	0.0143337995	0.19575	5.0	4532.8487186431885
589	1591.5	575.51306	1945.0	595.0	7.25	5.0682836	14.0	0.0	841.75	192.11664	13.286855	197.48994	7.432058	2360000	-2.8431415e-08	1302.3486	0.000477233	-208.5647	-0.8340856	0.016412105	0.19425	3.0	4535.797775268555
590	1770.5	205.77354	1908.0	1416.0	15.75	10.779031	34.0	6.0	944.25	181.8807	15.683116	188.5515	-64.832794	2364000	1.6450882e-08	928.1648	0.00266296	-424.57413	-0.8342017	0.01673686	0.17675	3.0	4538.762260913849
591	1891.25	130.71031	1971.0	1665.0	1.75	3.0310888	7.0	0.0	978.5	184.62901	17.858997	191.9245	-81.76018	2368000	1.45435335e-08	493.98706	0.010673398	-211.23724	-0.83442885	0.02226883	0.25025	1.0	4541.760008573532
592	1694.0	453.81274	1962.0	908.0	2.0	3.4641016	8.0	0.0	881.0	191.43176	11.864439	198.85367	-30.460962	2372000	-4.0769574e-08	1016.07227	0.01172014	-105.20709	-0.8344316	0.02606736	0.27725	1.0	4544.734403848648
593	1940.25	18.184814	1959.0	1911.0	2.5	4.3301272	10.0	0.0	1000.0	187.42673	14.731074	197.97556	-32.30668	2376000	2.9444696e-08	260.01083	0.026953753	-239.77654	-0.83437705	0.046002842	0.366	1.0	4547.655855894089
594	1461.5	815.15717	1952.0	50.0	4.25	4.6029882	11.0	0.0	771.75	193.68219	5.6455765	196.67589	42.990498	2380000	-3.9219856e-08	970.69104	0.012914402	-113.007935	-0.8343399	0.036114674	0.31025	1.0	4550.615280866623
595	1477.25	768.0225	1954.0	148.0	4.75	6.1390147	15.0	0.0	783.25	188.35243	12.543754	193.20476	-111.4944	2384000	-6.842613e-08	962.16315	0.018576788	-29.843933	-0.83431256	0.035597473	0.315	1.0	4553.548971652985
596	1173.4	556.10455	1952.0	457.0	4.6	3.0066593	9.0	0.0	648.2	185.38095	19.70693	193.88173	-114.532234	2388000	-4.7802924e-08	3667.2417	0.024564875	-736.1372	-0.8342867	0.018833924	0.24175	1.0	4556.469701051712
597	1293.4	626.62195	1952.0	225.0	5.0	3.9496837	11.0	0.0	702.6	166.1746	19.53007	174.16882	-114.02777	2392000	1.7881392e-08	2668.458	-0.00035411288	-188.71802	-0.83423334	0.015506418	0.10775	3.0	4559.4623873233795
598	1645.75	498.71503	1939.0	782.0	2.5	2.598076	6.0	0.0	864.0	170.21097	10.883304	180.3633	-100.65781	2396000	-1.3506413e-07	1193.4564	-0.0022556982	-252.7279	-0.8342134	0.017325507	0.1765	2.0	4562.521017789841
599	1340.2	744.5599	1962.0	371.0	14.6	26.74023	68.0	0.0	732.0	180.85075	26.077824	188.00519	-109.60561	2400000	-8.5532665e-09	2140.2092	-0.01972429	-540.1909	-0.83416355	0.012320783	0.09775	15.0	4632.54265666008
600	1930.0	30.454885	1952.0	1878.0	2.75	4.7631397	11.0	0.0	1000.0	178.75787	10.625361	182.41136	13.761024	2404000	8.308888e-08	283.38934	-0.0142112095	-254.01524	-0.8323096	0.0121551	0.10925	13.0	4635.690239906311
601	1558.25	628.52374	1946.0	470.0	6.0	4.3011627	12.0	0.0	824.5	191.31198	8.541315	192.32246	-70.23601	2408000	7.152572e-10	908.4331	-0.005153991	-678.2471	-0.8327979	0.01431316	0.128	5.0	4638.731307506561
602	1016.3333	921.3166	1954.0	48.0	4.5	3.640055	10.0	0.0	554.6667	183.32628	30.141083	191.31046	-101.771194	2412000	5.146861e-08	3044.0796	-0.0051462823	-737.6094	-0.83282655	0.0124376165	0.19525	3.0	4641.836093664169
603	1934.5	32.722317	1969.0	1881.0	4.75	8.2272415	19.0	0.0	1000.0	179.52231	13.981696	187.33638	-56.25126	2416000	2.6226044e-08	344.28156	-0.018606827	-304.09814	-0.83284676	0.012822006	0.15	20.0	4644.992588758469
604	1615.75	526.51416	1948.0	705.0	5.0	6.5574384	16.0	0.0	853.75	191.07222	8.746141	192.00357	-68.1958	2420000	2.9444696e-08	1035.5442	-0.0058033937	-56.516174	-0.8388682	0.019567046	0.25	7.0	4648.008598804474
605	1121.6	617.4041	1949.0	235.0	9.4	11.943199	33.0	0.0	636.4	180.76488	29.463478	185.95023	-85.30856	2424000	7.629394e-09	3242.3577	-0.009539811	-704.04956	-0.8412979	0.012534069	0.17625	10.0	4651.033946990967
606	1486.8	737.2764	1964.0	38.0	3.4	2.9393878	7.0	0.0	790.8	167.78748	17.51471	171.68361	-100.578384	2428000	3.8027764e-08	1855.6912	-0.0010575213	-189.74829	-0.84202385	0.016510399	0.199	1.0	4653.983803510666
607	1301.8	730.4983	1952.0	364.0	11.2	13.212115	37.0	0.0	706.4	177.16556	21.967342	181.99666	-93.95333	2432000	3.9339074e-09	1997.6451	0.0064886454	-175.604	-0.8419419	0.02215487	0.2635	1.0	4656.910152435303
608	1478.5	809.86005	1961.0	76.0	3.5	4.092676	10.0	0.0	773.75	177.00264	13.594807	183.23969	-94.57372	2436000	-6.866455e-08	972.227	0.007877223	-144.47229	-0.84191114	0.038136378	0.32225	1.0	4659.878966808319
609	1858.0	165.73322	1959.0	1571.0	0.75	1.299038	3.0	0.0	964.5	188.27306	10.870811	189.67754	-100.761894	2440000	-2.3007392e-08	916.547	0.008196709	-110.24005	-0.8419103	0.018348541	0.21975	1.0	4662.77755188942
610	1902.25	55.934673	1943.0	1806.0	13.5	19.045998	46.0	0.0	1000.0	186.78029	13.689859	192.12442	-90.66606	2444000	9.298325e-09	230.58984	0.016693773	-131.4666	-0.84187317	0.019526448	0.22375	1.0	4665.676404714584
611	1943.5	25.24381	1962.0	1900.0	3.75	6.4951906	15.0	0.0	1000.0	191.11159	2.7758756	194.64105	161.006	2448000	-5.4240225e-08	31.655827	0.0062259547	-12.995649	-0.84180164	0.02158579	0.21725	1.0	4668.610747337341
612	1929.25	24.396465	1953.0	1889.0	3.5	6.0621777	14.0	0.0	1000.0	193.06972	6.3311825	195.95074	67.860695	2452000	2.0593404e-08	50.378082	0.0020763166	-18.619707	-0.8417091	0.015222012	0.17975	3.0	4738.515189409256
613	1952.75	5.1173725	1961.0	1947.0	0.0	0.0	0.0	0.0	1000.0	193.26779	0.6907628	194.13591	178.80609	2456000	1.4248491e-07	6.367552	0.009147892	-3.3272135	-0.8417482	0.01280058	0.172	1.0	4741.453706979752
614	1956.0	9.949874	1973.0	1949.0	0.0	0.0	0.0	0.0	1000.0	195.08823	0.44377834	195.6146	185.53346	2460000	-1.7642975e-08	3.649498	0.008350156	-0.31080818	-0.8418544	0.020387951	0.22575	1.0	4744.440308332443
615	1949.0	4.7434163	1953.0	1941.0	0.0	0.0	0.0	0.0	1000.0	195.4342	1.2675829	196.1903	154.43054	2464000	1.5974045e-08	3.7482083	0.007475118	-0.43589568	-0.84197706	0.0137980785	0.1925	1.0	4747.504229784012
616	1948.75	9.984363	1958.0	1932.0	0.0	0.0	0.0	0.0	1000.0	195.29068	0.80781585	196.20349	169.28552	2468000	4.7683724e-10	3.974186	0.0041727973	-0.23015857	-0.84210604	0.014704491	0.22125	4.0	4750.62401509285
617	1944.5	5.894913	1950.0	1936.0	0.0	0.0	0.0	0.0	1000.0	194.95552	0.8689653	195.63977	178.2523	2472000	1.9252301e-08	4.314876	0.03343438	-0.5759816	-0.8429175	0.06913144	0.47875	1.0	4753.700965881348
618	1938.25	13.386093	1954.0	1924.0	4.75	5.0682836	12.0	0.0	1000.0	194.13287	4.8422523	195.18942	28.578476	2476000	6.341934e-08	37.47069	0.012948587	-8.37616	-0.8431226	0.056862872	0.3955	1.0	4756.688041687012
619	1946.0	12.6688595	1959.0	1925.0	0.0	0.0	0.0	0.0	1000.0	193.5622	1.2262205	194.38232	170.45941	2480000	2.4318695e-08	6.919125	0.036248904	-1.1859832	-0.8433009	0.05364517	0.46425	1.0	4759.706760406494
620	1950.5	5.545268	1955.0	1941.0	0.0	0.0	0.0	0.0	1000.0	194.55763	1.4011964	195.30003	155.19264	2484000	5.6147577e-08	4.3000298	0.03398798	-0.61223626	-0.84351903	0.07604539	0.48825	1.0	4762.788409471512
621	1945.0	15.264338	1964.0	1924.0	3.75	4.145781	10.0	0.0	1000.0	194.87807	1.4417678	195.56517	162.76537	2488000	1.692772e-08	16.794012	0.025342377	-0.54839516	-0.8436592	0.05171245	0.4275	1.0	4765.730594158173
622	1957.5	6.344289	1964.0	1947.0	0.0	0.0	0.0	0.0	1000.0	194.62971	0.54277885	195.17772	180.29518	2492000	6.508827e-08	3.7139854	0.04152819	-1.256896	-0.8437623	0.05845206	0.4265	1.0	4768.722819328308
623	1563.5	666.5964	1959.0	409.0	1.0	1.7320508	4.0	0.0	816.75	195.40535	4.364411	196.26775	-5.854191	2496000	-2.5868417e-08	1110.4396	0.007940215	-176.5022	-0.843891	0.046685185	0.45025	1.0	4771.655712366104
624	1658.5	531.4892	1974.0	738.0	2.25	3.8971143	9.0	0.0	859.0	187.98128	11.231325	190.09251	-79.34643	2500000	3.6001207e-08	974.92706	0.0065499838	-46.28955	-0.8439693	0.03553109	0.34825	1.0	4841.499679803848
625	1838.0	206.1953	1964.0	1481.0	1.75	3.0310888	7.0	0.0	955.0	188.2008	10.86357	189.8125	-79.79067	2504000	-6.061792e-08	1010.77356	0.015692964	-23.591675	-0.84397614	0.023667952	0.28925	1.0	4844.561318159103
626	1964.25	6.832825	1971.0	1956.0	1.0	1.7320508	4.0	0.0	1000.0	187.87393	2.3970983	189.37723	112.37584	2508000	-9.131432e-08	70.7445	0.026570013	-52.476845	-0.8439742	0.029969243	0.30275	1.0	4847.581609964371
627	1782.25	320.09717	1975.0	1228.0	1.75	3.0310888	7.0	0.0	921.0	194.38428	11.154837	196.22089	-76.07705	2512000	4.9591065e-08	1007.0155	0.01350217	-60.9729	-0.84397805	0.030299673	0.27325	1.0	4850.502236843109
628	1951.0	17.349352	1968.0	1922.0	3.5	6.0621777	14.0	0.0	1000.0	188.4624	11.496418	191.45233	-92.613075	2516000	1.0538102e-07	147.16313	0.009709236	-123.946236	-0.8440712	0.013188748	0.15925	1.0	4853.502135753632
629	1960.5	18.445868	1977.0	1930.0	2.25	3.8971143	9.0	0.0	1000.0	194.74203	1.1000793	195.62749	148.4951	2520000	-2.3365022e-08	15.98736	0.012248538	-3.452221	-0.84417176	0.016948605	0.2095	1.0	4856.400936126709
630	1915.5	50.638424	1973.0	1857.0	16.0	16.38597	37.0	0.0	1000.0	194.67065	7.8706217	196.71715	100.51396	2524000	-1.5735626e-08	167.26044	0.008879819	-28.921066	-0.8442687	0.012694057	0.1555	1.0	4859.326999664307
631	1968.5	11.368817	1980.0	1950.0	1.0	1.7320508	4.0	0.0	1000.0	193.16115	1.1651713	194.05777	173.1056	2528000	-6.9141386e-08	16.297539	0.00801681	-11.928171	-0.8443358	0.015562712	0.14825	6.0	4862.307155132294
632	1961.5	7.017834	1970.0	1951.0	2.0	2.4494898	6.0	0.0	1000.0	196.4449	1.1296921	196.83804	169.07925	2532000	7.2002415e-08	6.0034494	0.01488952	-0.7325597	-0.8441822	0.021667153	0.26375	1.0	4865.198605537415
633	1948.0	14.439529	1962.0	1929.0	5.5	5.5	11.0	0.0	1000.0	195.78497	3.0308354	196.32222	105.73044	2536000	-4.887581e-09	30.764946	0.010046213	-3.7881966	-0.8441485	0.015953857	0.1815	1.0	4868.13818526268
634	1961.5	16.560495	1974.0	1933.0	1.0	1.7320508	4.0	0.0	1000.0	194.89194	0.9314501	195.3474	166.98534	2540000	4.2021277e-08	7.411531	0.011595801	-1.6407704	-0.8440468	0.01969365	0.2065	1.0	4871.147354841232
635	1953.0	20.457273	1970.0	1919.0	3.25	5.629165	13.0	0.0	1000.0	195.9813	0.76326084	196.24576	179.16466	2544000	-6.681681e-08	19.884926	-0.0061222385	-1.1238384	-0.8439874	0.012452121	0.16475	7.0	4874.253849029541
636	1798.25	275.61874	1968.0	1321.0	2.5	2.5	5.0	0.0	931.75	195.2548	5.34342	196.0933	1.545598	2548000	-2.2768974e-08	1080.8091	-0.0028204012	-144.73285	-0.8432863	0.014360796	0.1465	2.0	4877.299602985382
637	1731.0	412.84076	1976.0	1016.0	1.75	3.0310888	7.0	0.0	895.25	188.46056	11.439292	191.17413	-52.62765	2552000	-7.05719e-08	999.85126	-0.011142756	-36.347412	-0.8431118	0.0140060345	0.14425	11.0	4947.233458042145
638	1960.25	6.0981555	1966.0	1950.0	2.25	3.8971143	9.0	0.0	1000.0	188.48975	2.6417363	190.91771	70.193474	2556000	-9.63211e-08	61.167553	-0.024814874	-49.10738	-0.84357953	0.012014391	0.1255	76.0	4950.988082647324
639	1969.5	4.031129	1976.0	1965.0	0.0	0.0	0.0	0.0	1000.0	195.28557	1.0440898	197.56047	159.07864	2560000	6.175041e-08	5.305051	-0.01668379	-2.5343575	-0.859663	0.014078264	0.12975	11.0	4954.127701997757
640	1758.75	274.09155	1975.0	1302.0	3.0	3.0	6.0	0.0	924.25	195.84726	13.584071	198.31755	-74.03167	2564000	-9.0837474e-08	2124.995	-0.026402017	-544.8595	-0.86217684	0.01001059	0.16675	79.0	4957.892006397247
641	1966.25	7.917544	1975.0	1954.0	0.0	0.0	0.0	0.0	1000.0	180.34998	12.227797	187.98318	55.124874	2568000	-1.0146945e-07	253.34918	-0.012105233	-239.92778	-0.8501481	0.013629018	0.127	15.0	4961.072130203247
642	1969.25	4.43706	1976.0	1964.0	0.0	0.0	0.0	0.0	1000.0	195.25713	1.1338986	197.37996	161.3845	2572000	-4.2557716e-08	4.610793	-0.006282085	-2.850852	-0.8520831	0.013564035	0.12075	9.0	4965.814327716827
643	1961.75	12.813567	1976.0	1941.0	0.75	1.299038	3.0	0.0	1000.0	196.70819	1.1814357	198.1048	148.39178	2576000	-2.324581e-08	6.0201874	-0.0012756797	-1.0428724	-0.85450155	0.012518198	0.1845	2.0	4968.771299123764
644	1958.0	15.984367	1974.0	1937.0	2.75	2.772634	6.0	0.0	1000.0	196.1697	1.0234646	197.08382	163.01486	2580000	4.8160555e-08	8.607441	-0.0059104897	-0.58018684	-0.85506535	0.014063812	0.16225	9.0	4971.7642941474915
645	1938.25	38.11414	1969.0	1873.0	7.5	12.990381	30.0	0.0	1000.0	195.33897	8.3007555	196.20193	-57.771736	2584000	-1.5974045e-08	95.15127	-0.0075101154	-39.83311	-0.85576266	0.013828726	0.13425	7.0	4974.760593414307
646	1717.25	413.66495	1970.0	1001.0	3.75	3.7666297	8.0	0.0	892.5	194.05995	6.7787924	195.73152	-71.384384	2588000	-9.298324e-08	1168.9944	-0.0037445961	-128.34229	-0.85591304	0.012971555	0.1975	3.0	4977.69423699379
647	1958.25	19.638927	1976.0	1925.0	3.25	5.629165	13.0	0.0	1000.0	188.47041	4.6075225	191.25902	112.28347	2592000	-6.079674e-08	75.474045	-0.008164405	-53.912514	-0.85636044	0.0140002025	0.17775	7.0	4980.701538801193
648	1719.25	396.4148	1970.0	1034.0	6.75	10.034316	24.0	0.0	894.75	194.3119	11.24182	196.71631	-98.00396	2596000	-1.6212462e-08	1037.468	-0.0013477884	-62.126343	-0.85741603	0.023775183	0.25425	2.0	4983.704614400864
649	1968.5	9.63068	1985.0	1961.0	0.0	0.0	0.0	0.0	1000.0	188.39943	1.6402247	189.94226	121.11724	2600000	1.3589859e-07	63.3508	0.0033688778	-57.156563	-0.85756195	0.015936768	0.19925	1.0	5053.587542295456
650	1966.0	5.2440443	1970.0	1957.0	0.0	0.0	0.0	0.0	1000.0	195.96939	0.6894064	197.09114	178.41982	2604000	-1.8239021e-08	2.995563	0.011844306	-0.66263294	-0.8576137	0.015956022	0.2525	1.0	5056.519729852676
651	1960.5	14.02676	1973.0	1937.0	2.0	3.4641016	8.0	0.0	1000.0	196.41225	1.3431479	197.2666	156.80461	2608000	-3.874302e-08	6.3714414	0.0044803964	-0.69664097	-0.8576021	0.013214752	0.19275	1.0	5059.467097520828
652	1977.0	6.745369	1984.0	1968.0	0.0	0.0	0.0	0.0	1000.0	196.36313	0.07963444	196.8888	192.55527	2612000	-5.6743623e-08	2.7669878	0.0071086297	-1.4854964	-0.8576108	0.017698493	0.19725	3.0	5062.413208723068
